steps,apple_score,score,size,path_finder,poly_features,all_data,nb_parameter
111,7,139,10,a_star,False,True,10
139,9,211,10,a_star,False,True,10
131,11,319,10,a_star,False,True,10
115,5,35,10,a_star,False,True,10
113,6,87,10,a_star,False,True,10
113,7,137,10,a_star,False,True,10
97,8,203,10,a_star,False,True,10
93,6,107,10,a_star,False,True,10
75,5,75,10,a_star,False,True,10
165,10,235,10,a_star,False,True,10
113,7,137,10,a_star,False,True,10
63,4,37,10,a_star,False,True,10
145,9,205,10,a_star,False,True,10
109,8,191,10,a_star,False,True,10
33,2,-33,10,a_star,False,True,10
197,11,253,10,a_star,False,True,10
123,9,227,10,a_star,False,True,10
59,4,41,10,a_star,False,True,10
57,4,43,10,a_star,False,True,10
117,12,383,10,a_star,False,True,10
105,7,145,10,a_star,False,True,10
41,4,59,10,a_star,False,True,10
41,4,59,10,a_star,False,True,10
85,6,115,10,a_star,False,True,10
59,6,141,10,a_star,False,True,10
47,3,3,10,a_star,False,True,10
49,4,51,10,a_star,False,True,10
119,8,181,10,a_star,False,True,10
1001,3,-951,10,a_star,False,True,10
105,7,145,10,a_star,False,True,10
119,9,231,10,a_star,False,True,10
117,9,233,10,a_star,False,True,10
123,9,227,10,a_star,False,True,10
75,4,25,10,a_star,False,True,10
69,6,131,10,a_star,False,True,10
95,8,205,10,a_star,False,True,10
1001,1,-1051,10,a_star,False,True,10
87,6,113,10,a_star,False,True,10
39,2,-39,10,a_star,False,True,10
67,4,33,10,a_star,False,True,10
245,14,355,10,a_star,False,True,10
83,6,117,10,a_star,False,True,10
111,6,89,10,a_star,False,True,10
1001,1,-1051,10,a_star,False,True,10
119,8,181,10,a_star,False,True,10
133,8,167,10,a_star,False,True,10
75,7,175,10,a_star,False,True,10
31,1,-81,10,a_star,False,True,80
153,10,247,10,a_star,False,True,80
1001,2,-1001,10,a_star,False,True,80
1001,2,-1001,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,80
17,1,-67,10,a_star,False,True,80
11,1,-61,10,a_star,False,True,80
121,7,129,10,a_star,False,True,80
89,5,61,10,a_star,False,True,80
29,1,-79,10,a_star,False,True,80
21,1,-71,10,a_star,False,True,80
57,2,-57,10,a_star,False,True,80
101,4,-1,10,a_star,False,True,80
95,7,155,10,a_star,False,True,80
15,1,-65,10,a_star,False,True,80
41,4,59,10,a_star,False,True,80
83,4,17,10,a_star,False,True,80
85,5,65,10,a_star,False,True,80
11,2,-11,10,a_star,False,True,80
133,7,117,10,a_star,False,True,80
121,6,79,10,a_star,False,True,80
99,6,101,10,a_star,False,True,80
19,2,-19,10,a_star,False,True,80
37,4,63,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,80
63,6,137,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,80
203,13,347,10,a_star,False,True,80
85,3,-35,10,a_star,False,True,100
1001,3,-951,10,a_star,False,True,80
15,1,-65,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
193,9,157,10,a_star,False,True,100
95,4,5,10,a_star,False,True,100
87,5,63,10,a_star,False,True,100
117,7,133,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
15,1,-65,10,a_star,False,True,80
23,3,27,10,a_star,False,True,80
19,2,-19,10,a_star,False,True,80
93,5,57,10,a_star,False,True,80
109,5,41,10,a_star,False,True,80
29,2,-29,10,a_star,False,True,80
69,4,31,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
61,4,39,10,a_star,False,True,100
81,5,69,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,80
51,4,49,10,a_star,False,True,80
57,4,43,10,a_star,False,True,80
109,9,241,10,a_star,False,True,80
1001,3,-951,10,a_star,False,True,100
61,3,-11,10,a_star,False,True,100
177,11,273,10,a_star,False,True,100
153,10,247,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,80
63,4,37,10,a_star,False,True,100
71,5,79,10,a_star,False,True,80
77,4,23,10,a_star,False,True,100
101,5,49,10,a_star,False,True,100
207,10,193,10,a_star,False,True,80
57,4,43,10,a_star,False,True,100
103,7,147,10,a_star,False,True,100
169,13,381,10,a_star,False,True,80
161,9,189,10,a_star,False,True,100
45,5,105,10,a_star,False,True,100
51,5,99,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
55,4,45,10,a_star,False,True,100
1001,3,-951,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
121,5,29,10,a_star,False,True,100
11,1,-61,10,a_star,False,True,100
103,7,147,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,80
1001,2,-1001,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
11,1,-61,10,a_star,False,True,80
27,1,-77,10,a_star,False,True,80
41,3,9,10,a_star,False,True,80
31,1,-81,10,a_star,False,True,80
33,3,17,10,a_star,False,True,80
99,4,1,10,a_star,False,True,80
21,0,-121,10,a_star,False,True,80
1001,2,-1001,10,a_star,False,True,100
21,1,-71,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,80
1001,3,-951,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
61,2,-61,10,a_star,False,True,80
21,1,-71,10,a_star,False,True,80
45,4,55,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
1001,3,-951,10,a_star,False,True,80
1001,2,-1001,10,a_star,False,True,100
47,2,-47,10,a_star,False,True,100
43,3,7,10,a_star,False,True,100
49,2,-49,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
93,4,7,10,a_star,False,True,80
95,4,5,10,a_star,False,True,80
81,7,169,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
119,7,131,10,a_star,False,True,80
243,11,207,10,a_star,False,True,100
49,5,101,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,80
109,4,-9,10,a_star,False,True,80
25,2,-25,10,a_star,False,True,80
55,2,-55,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
95,5,55,10,a_star,False,True,80
53,4,47,10,a_star,False,True,80
31,1,-81,10,a_star,False,True,80
175,8,125,10,a_star,False,True,100
59,4,41,10,a_star,False,True,100
13,1,-63,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
77,6,123,10,a_star,False,True,80
55,3,-5,10,a_star,False,True,80
1001,2,-1001,10,a_star,False,True,100
69,4,31,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
15,1,-65,10,a_star,False,True,80
1001,2,-1001,10,a_star,False,True,100
59,2,-59,10,a_star,False,True,100
165,9,185,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
81,8,219,10,a_star,False,True,80
73,5,77,10,a_star,False,True,80
73,5,77,10,a_star,False,True,80
15,1,-65,10,a_star,False,True,80
55,4,45,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
15,2,-15,10,a_star,False,True,100
107,9,243,10,a_star,False,True,80
65,3,-15,10,a_star,False,True,100
61,4,39,10,a_star,False,True,80
51,4,49,10,a_star,False,True,100
63,3,-13,10,a_star,False,True,100
97,4,3,10,a_star,False,True,80
77,5,73,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
43,2,-43,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,80
103,7,147,10,a_star,False,True,80
61,5,89,10,a_star,False,True,80
47,4,53,10,a_star,False,True,80
41,3,9,10,a_star,False,True,80
57,5,93,10,a_star,False,True,80
37,2,-37,10,a_star,False,True,80
25,4,75,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
79,7,171,10,a_star,False,True,100
77,6,123,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,80
121,6,79,10,a_star,False,True,80
1001,1,-1051,10,a_star,False,True,100
51,5,99,10,a_star,False,True,100
1001,3,-951,10,a_star,False,True,100
43,4,57,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,100
9,1,-59,10,a_star,False,True,100
91,5,59,10,a_star,False,True,100
51,2,-51,10,a_star,False,True,100
61,4,39,10,a_star,False,True,100
29,2,-29,10,a_star,False,True,100
129,7,121,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,100
135,8,165,10,a_star,False,True,100
65,5,85,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,100
91,6,109,10,a_star,False,True,100
83,4,17,10,a_star,False,True,100
33,3,17,10,a_star,False,True,100
81,4,19,10,a_star,False,True,100
53,4,47,10,a_star,False,True,100
11,1,-61,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,100
85,4,15,10,a_star,False,True,100
77,4,23,10,a_star,False,True,100
45,4,55,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,100
129,8,171,10,a_star,False,True,100
27,2,-27,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,100
55,4,45,10,a_star,False,True,100
79,4,21,10,a_star,False,True,100
101,5,49,10,a_star,False,True,100
1001,1,-1051,10,a_star,False,True,100
75,5,75,10,a_star,False,True,100
143,12,357,10,a_star,False,True,100
43,2,-43,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,100
87,6,113,10,a_star,False,True,100
171,8,129,10,a_star,False,True,100
1001,2,-1001,10,a_star,False,True,100
67,5,83,10,a_star,False,True,100
